# lamMdRe11	lamMdRe12	lamMdRe13	lamMdRe21	lamMdRe22	lamMdRe23	lamMdRe31	lamMdRe32	lamMdRe33	lamMdIm11	lamMdIm12	lamMdIm13	lamMdIm21	lamMdIm22	lamMdIm23	lamMdIm31	lamMdIm32	lamMdIm33	lamYHd	lam2Yd	mYSd	MYSd	MXM1	MXM2	MXM3
4.211422386273692758e-04	-9.727547603401628593e-03	-1.306886418568024899e+00	-4.263459080263296519e-06	2.343100694360861561e-02	1.244118310490135715e-01	1.531986093978541900e-02	-1.098271303129318144e-02	4.552680037591527729e-02	1.750661291919419337e-03	9.740530701804941960e-02	-1.305868347431612952e-01	-8.894935577701844456e-07	-9.053248308516139570e-03	3.209869371455803533e-01	-5.632751791421710579e-04	-3.405904139290816257e-03	-1.461986637918160914e-01	1.782888406289966643e-01	1.675915548586937379e-02	2.169416646785591183e+03	2.170661858603692053e+03	6.874265186101704330e+02	6.876803969536852037e+02	7.343152355939137124e+02
5.736711954983716553e-07	-2.963983498208120487e-03	-1.243424875425331422e+00	2.835239848087739065e-04	-4.221746904823541618e-02	7.670035592643695797e-03	-5.792497765865189377e-05	-6.390176953386821346e-01	5.598092367621852923e-03	4.446389888203829225e-05	-2.040454385911048916e-03	1.266620662381162943e-01	1.083860807806393819e-04	-1.989289185397156295e-02	-2.219859208128581451e-02	1.750656118961517460e-03	-1.302190700548629988e-02	-2.492164799434546177e-03	5.017363135248303213e-02	-2.898234208857151106e-01	1.189445957127893280e+03	1.190085104215864249e+03	6.636787003109042189e+02	8.020605852769788271e+02	1.190227614701630500e+03
-9.786681709452937569e-03	3.155743711814485309e-03	-2.091354551743164199e-04	-2.809305853436089816e-03	-8.381109722863509803e-03	6.054936162711543857e-05	-1.023745535950610241e+00	4.821000817194839166e-02	6.158479896328274302e-07	9.475770355582174495e-03	-1.948652921276947027e-03	3.887203860069674975e-04	7.728879986689072158e-04	-2.392425472558141683e-02	-1.361376782034408772e-04	4.183413671796772926e-01	1.180831718908871425e-01	-1.153214847685892801e-05	5.894107494762459293e-02	-7.444617532825334449e-02	1.743413689289953254e+03	1.743926008283241572e+03	3.179718799974443755e+02	3.226278429883279841e+02	3.226931627615206821e+02
-1.019075808181817405e-03	2.454989429197123457e-03	1.313163566542545346e-02	-6.361443756550334838e-02	-2.285124079913397003e-03	-2.372365151544649289e-02	-9.362828568546260888e-02	1.609224585230294591e-03	-2.559453343395816718e-03	1.389016776856254751e-03	7.446648674699060666e-03	6.423556180377522351e-03	6.857866045745640848e-01	1.654462444721485626e-02	-3.435717233380273898e-03	-3.077284067126784262e-01	3.687869309293188846e-02	-1.988196638170893968e-03	1.081596048155356211e-03	9.240232633808477258e-01	5.441748774639020212e+02	5.442050006736712930e+02	2.253771438084133933e+02	2.926799238716916420e+02	2.927855582408192845e+02
-6.820593420342591475e-04	7.227246441804440142e-04	2.639054549138424781e-04	4.050377055639584598e-04	-2.975124188118111364e-03	6.149414956038596891e-01	2.675603313994093181e-05	2.186623143936532732e-01	2.184184316648963425e-02	1.408790628859241470e-04	8.195451903759694116e-04	-3.557457886883790265e-05	2.260525149638126100e-04	6.600564367156956484e-03	-1.101317684807898711e+00	2.627888694838880312e-05	-2.191907330500547091e-01	-1.972116234820707123e-02	4.600909244911092350e-02	-1.198680220248907746e-01	1.725746475183795155e+03	1.726150494845139974e+03	5.215982203515175115e+02	5.268237482030434649e+02	6.083311669792141174e+02
1.060210165435211769e-03	-4.814693418463295016e-02	-2.124542297333975940e-02	-1.352825624969116944e-02	2.587271173958238454e-02	3.687245486758494208e-03	1.050042966701641767e+00	5.111405320260672264e-02	2.767853671697759286e-03	1.007536296042165491e-01	-1.280845258498739328e-02	-1.211360896124244815e-02	-1.207795641742979154e-01	-2.303343470955091302e-02	1.979172890945963409e-02	-2.106294942301965012e-01	2.599938049507943827e-01	-3.688789167959833151e-03	-3.958957055367169978e-03	-2.224708354875008787e-01	1.442570600184926889e+03	1.442529005615053848e+03	8.537893837507991748e+02	8.935864670047633354e+02	8.962275634653599354e+02
-7.482368972512702839e-03	-2.102419987773964359e-04	-3.022998342159197182e-04	-2.730902557374937333e-03	4.092565641084627815e-04	1.298954396715629053e-06	-1.061370170472158292e-04	1.185263559809443984e-04	-2.992379725126141621e-04	3.589701154036619227e-03	5.707995187942527639e-04	-6.048349917662268179e-04	-9.386197968975679195e-04	2.653516845715356981e-03	1.298858166080330868e-04	-1.146049113403136651e-05	1.086014100449398013e-04	-2.581441665000884294e-04	-5.983409719312718367e-02	7.612708927241111923e-01	7.502581494444581267e+02	7.490484570611089339e+02	7.304540338861286273e+02	7.304784510475601564e+02	7.304808971413743848e+02
4.663165046164772023e-03	1.755009717849783865e-02	1.179940572500245977e-03	-5.051118379584645934e-02	-1.699520943434678910e-01	-2.455164270991032262e-03	-2.332823158127428909e-01	1.633391437901020316e-01	1.158576083744754107e-03	2.470303439999159065e-02	-4.165270012432061714e-02	6.796794824901399457e-04	2.499086839574457541e-02	1.135867484070185451e-01	-5.292781849957286719e-03	-1.757811624891730817e+00	-1.571734392040961478e-02	-1.457726561140819692e-04	2.215140021265190121e-03	6.469209975391142925e-03	1.722068145377483575e+02	1.724016607141191173e+02	1.527223152875155563e+02	2.650108743277874055e+02	2.675912651567237504e+02
8.375284665737873224e-01	5.717795535767457304e-02	7.372718145276575329e-07	1.448232733902163956e-04	3.637313608734851246e-04	3.271494733154718801e-04	-6.343018808039719788e-05	3.652008150741385944e-03	-1.451732436371162571e-05	3.481668799708424467e-01	-1.374576082166863722e-01	-1.311039013488748160e-06	2.203971376913407484e-03	-2.371351633580409400e-05	-1.504076571234756407e-04	3.528410303001595222e-03	-8.430838314179050358e-03	3.462429166639943945e-05	1.484104210314012885e-02	2.343598533070156975e-02	8.936325722292394858e+02	8.938842419224961304e+02	3.878712879364244372e+02	3.961402488520841985e+02	3.963700848070079132e+02
3.357913530770734894e-04	-3.991890301802039197e-04	-4.541712821550753583e-04	-3.917850624246683165e-04	1.364178808156711889e-05	5.241548332288398573e-05	1.349159629102982261e-01	2.534018326104782795e-02	-6.596232023229027313e-05	-1.655141180692571855e-04	7.269903392459226444e-04	2.171429774600222833e-03	-6.606706086612542392e-04	-1.586141686403660315e-04	5.334356682582789991e-05	-6.334183297574071947e-01	5.397128785295329800e-03	-1.494597915603913368e-05	4.568494670763348919e-01	9.871726373935520993e-01	1.178707590297236038e+03	1.184567292452407628e+03	1.010078738395174355e+03	1.036774255531193830e+03	1.036816779387767838e+03
-7.877829060099440436e-03	2.084742391944673166e-05	-1.725937626575221699e-04	-3.795436702027481235e-02	-4.507272359697467659e-03	-5.858770003451751161e-04	6.343462811381537225e-01	-5.397373978269310625e-03	7.332458351578129054e-04	-3.310912042943010142e-02	3.595947368379041274e-05	-1.078647062865390155e-04	2.687179636633636459e-01	9.942699148542451931e-03	2.645601563911681919e-04	-5.011844588645568699e-01	-1.161860432422313254e-03	1.124119843759895099e-03	-8.481538792894092668e-03	2.539645020869503705e-03	2.419559066143944619e+03	2.419505937362508121e+03	8.402263594274477327e+02	1.379070465526839826e+03	1.379179530840034658e+03
9.379971903958662124e-05	1.638251299420153025e-03	1.634013778314659382e-01	1.708245869725941392e-06	3.513810804032516805e-03	8.363326077347174037e-01	-2.688847625483703745e-03	6.018568132254955216e-04	-6.804287252639443445e-04	-9.151064965807652806e-04	2.679108716058046548e-03	5.754028314909966600e-03	1.273794780667455073e-04	3.079582483005356697e-02	-1.046046846061129548e-01	-4.827702311918566889e-05	2.579902960895508689e-04	-9.952155803297150062e-05	-3.992440440081116426e-01	-6.349094953471520059e-03	1.461412002582886544e+03	1.457265623783240699e+03	2.824597472013471133e+02	2.825740172184981134e+02	3.699335110949313616e+02
-3.861439725821519398e-02	-1.809134144554919860e-02	8.912957570668584434e-03	-2.540716457086194570e-03	3.607797888437027645e-01	3.327991055675221244e-01	-2.712061563964211688e-04	5.084966383404059161e-04	1.744883916303864189e-03	-9.909906489653780640e-03	-3.105829291310966203e-02	-5.404846291817668597e-03	-9.212247621153326488e-04	9.734815564634213825e-02	-1.233457227125008382e+00	-5.663865167029257745e-04	-1.510661576805860564e-04	-5.950178383837631145e-04	1.251549353909676629e-02	4.133365720438479662e-02	1.474983954488485551e+03	1.475112550771425731e+03	1.201669946767260853e+03	1.213280688272131556e+03	1.337555618157442041e+03
-9.407068269739663315e-05	-8.017362514462492889e-05	-3.512509576017456745e-04	-1.039453228457751510e-01	-2.800345381692713742e-01	2.528187928179112946e-05	-3.721796843960272216e-01	-2.059099076923223137e-01	-3.796431141429994384e-05	-2.603184383911529118e-04	3.627573745275942236e-05	-3.677576458915988138e-05	-6.892555227730773337e-01	4.229307478865028391e-02	2.575224879578373903e-05	-5.064120771141685795e-01	1.512464475551212328e-01	-1.225415392601858504e-05	-2.452232213880343320e-02	-2.673296676701533703e-01	1.625811372608982310e+03	1.625582755549502281e+03	1.101613107437575536e+02	1.488374254132253895e+02	1.564889724735500351e+02
3.092422517799867706e-03	9.244152338649499479e-01	-1.367665281090426482e-02	-3.737604294860558118e-02	-4.346041283241625780e-02	-1.349276080347119600e-01	-3.356569238015241763e-02	-7.238589768086063636e-02	-5.785118421095505892e-02	2.394768407069456945e-03	8.768960169922127568e-01	1.285422535944199390e-02	-1.421975797489575477e+00	-3.452399563617347678e-02	5.517240587021561560e-02	7.829271995029012388e-01	-7.421506451398200699e-02	9.129898904077582422e-02	2.961421345510352743e-01	-2.243244470755021043e-03	1.618177146566314377e+03	1.620948481832690959e+03	1.405014736749751876e+02	1.638877249304451595e+02	2.013921780470916758e+02
-9.011933273652426857e-02	1.304601602794187029e-03	6.061741362746113360e-03	-5.374693440702986739e-04	-1.173658266807386663e-01	-1.415295816505401483e+00	1.292946617792951132e-04	-9.990025866758799750e-03	-1.109835767354302866e-01	6.070637088277747173e-02	-2.824383501230755007e-03	-2.183333653633728010e-04	5.319792949420226518e-04	4.521439822481538862e-01	-3.676019580847074142e-01	-3.386478905833887449e-04	3.925084388038606320e-02	-2.587470250141889888e-02	5.594196101684404537e-02	2.588567536347953849e-03	7.911820294205813298e+02	7.922529422269399220e+02	2.974221403370174244e+02	3.044071457376269336e+02	3.692494674010526410e+02
7.165003605653536001e-01	-5.388044423587471342e-03	6.906427158683817093e-04	-9.723100453552414590e-01	-2.745970995351081773e-02	1.551054003586009589e-03	-6.813571690188661218e-06	3.236375611784013471e-05	8.525951064113188212e-04	-2.968929309951456874e-02	-1.012614489716934241e-01	-1.310693617393763211e-03	5.395760320749659611e-01	-4.789912225209926738e-02	1.805332832894891281e-03	3.767212203216662933e-04	5.746656564489269561e-05	6.305706186250228463e-04	2.282919570283620248e-03	-1.153639958599834633e-03	1.576175982045494720e+03	1.576197933815512670e+03	5.225765689798219000e+02	6.001207178890358591e+02	6.007153045568044263e+02
3.124795845005645320e-02	2.464377857506357128e-01	4.474843586156474484e-01	-1.224424356771159073e-01	-8.682491523640599451e-02	2.077614551697402542e-02	3.707241562628407761e-01	-5.460766541066654212e-02	8.139514662350908966e-03	8.092318123514455341e-02	-1.000002950928518403e-02	-1.495585357701753777e-02	1.045034749085908682e-01	-1.232121889124109249e-01	-2.340119492084518846e-02	-3.894760995755575106e-02	-4.004863201096288128e-01	2.773167356243642634e-01	-8.341323050653082216e-01	-1.844986869453957637e-02	1.707626865978631713e+03	1.700207391672847052e+03	9.330389271835381351e+02	9.412620252634060307e+02	9.447367127601353332e+02
5.960545597123653727e-02	1.486871858671474922e-03	1.371205350922304685e-04	-2.303177695886648724e-01	-8.782099229479636837e-02	-8.964835122070590294e-06	1.506220906384315994e-01	1.895319493392480167e-02	1.252428894294531715e-05	-1.630501872702559349e-02	4.129211642240229567e-03	-1.481479643344762889e-04	1.290904398949856091e+00	-1.551546382672236608e-02	-3.564428288769341303e-05	-2.875708625431158683e-01	1.068892440190850716e-02	-1.094459937094077349e-04	-2.579961195160551113e-01	3.090017767638597677e-03	1.723384916687837176e+03	1.721114509696938285e+03	6.511563760169950683e+02	6.651952860541845212e+02	6.652604269027875716e+02
1.392481697457110829e-03	-1.357857127724477510e-02	4.096920615909732276e-04	1.435054075362164963e-02	8.127909259685756060e-02	1.068451330294400314e+00	2.550299799566373496e-02	3.221162809569071139e-02	3.210106526027289159e-02	1.582584397389230971e-02	1.188893963389545290e-02	-2.117129616139297281e-03	-1.434683803961820346e-02	-6.880208696963549531e-02	1.253438752645288146e+00	6.039856083812826515e-02	-5.205801204663405846e-02	3.086646210689236031e-02	-3.540982199301104510e-03	-3.552371005077312616e-03	2.466254705580354766e+03	2.466232944803512964e+03	1.150800245360110694e+03	1.152276993967985391e+03	1.533696637491723777e+03
-1.026546671811321559e-01	-1.126212431022520083e-01	-1.531666946925782193e-05	-4.205270754955299332e-03	-2.112430819291866331e-03	-1.897892723881359784e-03	-4.478026555144951353e-04	-4.013056590008756350e-03	1.766318914908291066e-03	-1.189315546340879104e+00	9.743756479755200095e-03	3.959090749943498620e-05	-9.096955730568115003e-03	-5.405374065005335432e-04	-4.356974435384959425e-03	3.327705678582300406e-03	3.518095731606395420e-03	-3.941574092503266754e-04	1.366117976202106156e-02	-8.566146343252042383e-01	1.706852374372751456e+03	1.706973675120031885e+03	4.146390006938036095e+02	7.524595061687756470e+02	7.555178482384886820e+02
5.554198528921881067e-02	-2.347920765349251725e-03	-8.947381202157898838e-03	-1.344708208228847068e+00	1.056824124670001391e-04	-2.256463465477375559e-04	3.499112582334302276e-03	5.050884756675665110e-02	9.728496086789373276e-02	-2.518883855659244664e-01	1.386045113301526176e-03	1.359740975661504945e-04	9.385759873632328054e-02	1.502653624446793033e-02	-1.450598235833527611e-03	-2.149629236044534302e-03	4.491201938689045048e-01	-1.093944610066850849e-02	-2.220103484140383346e-03	-2.074945988047570758e-03	1.129076867927684816e+03	1.129047066154658069e+03	7.932007072090992779e+02	9.332905557126076701e+02	9.495452179684803014e+02
9.191964228053146890e-02	1.749487277343216712e-02	2.731668644054297148e-06	-8.118177992190385482e-04	1.456216611443772804e-02	-5.337100315967709466e-04	-5.106275451768206297e-01	5.136190960077767834e-03	2.565712660103178656e-03	8.413787429019088659e-02	-4.758329162915959920e-02	6.750631558617124772e-04	-8.655116033822102045e-04	-5.554127688510920001e-03	2.050248006975949181e-04	4.758206739527416351e-01	1.056097408667692507e-02	2.632963065560258928e-03	5.774854214933280439e-01	-6.364321561955016415e-03	9.064388901632208899e+02	9.160438215336835128e+02	1.948657301233802741e+02	2.213245253977303548e+02	2.214800174200180720e+02
-8.526679876693500360e-01	-2.462837817410898911e-01	7.033645378729547551e-03	-3.435530040086284820e-02	-1.097049773608808065e-01	-4.111441027881154037e-02	-3.118423642097289394e-01	-2.083880899958361343e-01	5.773212616296236055e-03	8.730703869929445915e-01	-2.431011790255034888e-01	5.829380369665929269e-03	4.653954503511677915e-02	-8.707526933715941525e-03	-8.504777998512915186e-05	7.357067675400094098e-01	-8.984801663825593698e-02	1.766596929017904974e-03	-1.207195333754331563e-03	-2.700626959100625116e-03	1.916665048678384437e+03	1.916655502730284297e+03	1.405032220570677509e+03	1.472622721254494763e+03	1.478922816024860822e+03
-1.928553339262998071e-03	-7.456401630396546076e-02	3.919555824541997024e-01	-6.654754574211557347e-03	-4.930635882323270575e-02	-2.230704320804452467e-01	-1.720552487066660200e-03	3.028905040668788788e-03	-9.045354585968844174e-02	4.259478009405225432e-03	-8.936011801974762248e-02	-3.170309612423301560e-01	-2.220942144546331556e-03	5.080597349464682083e-02	-2.004790123619989151e-01	1.253212249626547373e-03	2.134800063851644697e-02	1.670292953142530831e-02	2.382402137610743209e-01	-3.389086368345193417e-02	9.983794270423131820e+02	1.001989546879158752e+03	6.212787297471807051e+02	6.217963027030257308e+02	6.309074143763550637e+02
-1.800601374284231139e-04	-3.231537034781246237e-02	1.716091866925764098e+00	7.048098109175760157e-05	-6.983686247005799132e-05	-7.850493753436695032e-03	-9.086198251314667185e-03	1.240806571364508771e-03	-2.314555783117101459e-02	-1.057095628993351187e-05	9.922171951382911803e-02	5.589054764158324362e-01	3.059031877296262253e-04	-2.874577777003507555e-04	-1.050711238397954335e-03	-4.945547037462885882e-03	-1.333973634103599072e-03	-2.132777249686762869e-02	1.805548401351414695e-03	-8.470977470419384370e-02	1.214598979763014313e+03	1.214621509641936655e+03	8.225610650590796240e+02	8.233418186670801333e+02	1.058426441389126694e+03
-4.367560999138329729e-03	1.447864826267985204e-02	4.793020566809706035e-02	-1.559883483866848688e-04	1.410448242414118637e-03	-4.251969233831832257e-02	2.732183363477135008e-04	1.200970368169379798e-01	5.081822324222705634e-01	-1.236294945789042114e-03	-9.223776944351803897e-02	7.528599060027728850e-03	-3.404161734872948575e-04	-2.339438282448547471e-02	1.906444624057392068e-02	-3.467454628772129871e-04	2.634590611095991020e-01	-2.297311417102214648e-01	1.674888393464135303e-02	-4.102554688580731801e-01	1.237198155428103291e+03	1.237403317588779146e+03	1.073647022983882806e+02	1.074749293725291892e+02	1.077383597820682581e+02
-3.840828864188845782e-02	5.139845936150982952e-01	1.231769295782117815e-02	2.346585579822223766e-01	3.458013837646812250e-01	-1.268043825871190827e-02	1.468469630720776326e-02	-1.959695316729367573e-02	-1.669925494001136060e-02	1.783709855953488521e+00	-3.957485959200367914e-02	9.830237009563091988e-03	-1.626764541132889041e-01	-4.727988548885694864e-02	1.007803167601870886e-01	3.975705163044802870e-02	4.483563995075075942e-02	6.424501264921217425e-02	-7.917940502195618471e-03	-1.188345737307599098e-01	9.996509363563714032e+02	9.995308823662730902e+02	1.489509715623336774e+02	1.639113719162181440e+02	1.658616428581198363e+02
-8.086420703280616448e-03	4.256280107025355762e-05	3.040871652730617065e-03	-7.283826927291877805e-04	-2.058034700575372001e-04	1.668920520040507364e-06	1.413414030677406563e+00	1.644029481299643519e-02	-1.253779495807952768e-06	-1.231851413091228928e-03	-2.113186922379533183e-04	-3.810975209203894092e-03	-9.085592747873001728e-05	-6.757921621748801165e-04	2.468045033686218352e-06	-7.429820249666136966e-01	3.127541449489387726e-02	-2.916458399248773406e-05	5.790816050563730721e-01	4.762939575522511793e-01	1.933094382671518133e+03	1.937629246639360190e+03	3.818987242815551326e+02	4.851270978641401257e+02	4.851767240640714363e+02
-1.028023630425440316e-01	1.881586682099871677e-01	3.416228964631143339e-02	-1.079079353304127215e-01	-5.410888544104928977e-02	5.085390965168527148e-05	5.749954674013747422e-03	2.658719006326018541e-02	1.008237714379803140e+00	4.863576490019436843e-02	3.861189532688857895e-01	-6.820840755926646515e-02	1.988889126124631646e-01	-2.744649346239693213e-02	1.096578671496194549e-02	-2.322891980588862818e-03	-1.339497294943502691e-02	4.922634570620362804e-01	-3.659438350414216667e-02	1.240796603587505237e-03	2.013870202056786184e+03	2.013594779617426639e+03	5.886830843575560266e+02	6.570203950987427106e+02	1.245667778325651852e+03
-1.539687186879569847e+00	-7.379911102486323964e-04	-1.626745932243692239e-02	-8.898621775523553584e-04	-6.389979374328559614e-02	1.529445176665698120e-04	-7.825395498022351404e-03	7.648812982135183569e-03	3.714171978784122489e-04	5.818325646231987669e-01	-1.952665881701306280e-03	-4.319474037250233683e-02	-5.661447695447107027e-03	1.818690544496461003e-02	-5.050296161488414780e-03	-5.099555515737955180e-02	-2.074814794816706720e-03	-1.171837145139600651e-03	1.289850692476412868e-02	3.937815866319993030e-01	1.301342590332255895e+03	1.301492803981079987e+03	8.518500645960388056e+02	9.292296892017868686e+02	9.292961016870617641e+02
